Player,Team,Age,Nationality,Season,MV1,MV2,Position,Comp,MP,Starts,Min,90s,Passing_Ability,Shot-Stopping,Territorial_Command,Team_Impact,Overall_Performance_Index,Team_Rating
Neto,Barcelona,30,Brazil,2019/2020,18000000,14500000,Goalkeeper,es La Liga,2,2,180.0,2.0,0.2242897590829259,-0.9404673047781302,-1.8001056631521803,0.8045253142612772,-0.6024387355504675,1.2000000000000002
Neto,Barcelona,31,Brazil,2020/2021,10000000,6000000,Goalkeeper,es La Liga,7,7,630.0,7.0,-0.115022028873525,0.2381602254502092,-0.5342917498221512,0.5937633971399137,0.0100921438046412,1.175
Oliver Baumann,Hoffenheim,27,Germany,2017/2018,7000000,10000000,Goalkeeper,de Bundesliga,34,34,3060.0,34.0,0.2407486032970264,-0.5935529661417154,0.9270589288605132,-0.1553420105028393,0.0609070433143586,0.499999999999991
Oliver Baumann,Hoffenheim,28,Germany,2018/2019,10000000,8000000,Goalkeeper,de Bundesliga,33,33,2970.0,33.0,0.489577852803212,0.1696051282203531,0.7124654578473103,-0.8919412336310408,0.226081437495098,0.4999999999999924
Oliver Baumann,Hoffenheim,29,Germany,2019/2020,7000000,5500000,Goalkeeper,de Bundesliga,30,30,2700.0,30.0,0.3440179919667487,-0.2898090143630845,0.5376546605154103,-0.6572582937163857,0.0203962640360023,-1.1790951498654148e-14
Oliver Baumann,Hoffenheim,30,Germany,2020/2021,5500000,5000000,Goalkeeper,de Bundesliga,31,31,2790.0,31.0,0.2964925610963745,-1.1126735935738568,0.4511070287978067,-0.691737644575259,-0.3062965069635933,-0.055555555555561
Pau López,Espanol,22,Spain,2017/2018,1500000,5000000,Goalkeeper,es La Liga,28,27,2478.0,27.5,-0.7926198454251375,1.502260760343364,1.2660378782746498,0.1455802193544975,0.66598280723573,-0.1499999999999982
Pau López,Betis,23,Spain,2018/2019,10000000,20000000,Goalkeeper,es La Liga,33,33,2970.0,33.0,0.462287197829108,-0.7054193734901548,0.5582275708610802,-0.1399848503309194,-0.012765816098645,-0.1999999999999977
Pau López,Roma,24,Spain,2019/2020,24000000,19000000,Goalkeeper,it Serie A,32,32,2880.0,32.0,0.0752669171231443,-0.4699048751374044,0.1712302671173015,-0.0881372161366824,-0.1160629926584824,0.6500000000000031
Pau López,Roma,25,Spain,2020/2021,17000000,10000000,Goalkeeper,it Serie A,21,20,1817.0,20.2,0.3070411161621946,-0.3484913908849842,-0.683838284878931,-0.1956655597910848,-0.2455211129575913,0.3250000000000075
Paulo Gazzaniga,Tottenham,25,Argentina,2017/2018,1000000,1000000,Goalkeeper,eng Premier League,1,1,90.0,1.0,0.4267073180760087,2.578026309812824,-2.672100392181449,2.2265784121797685,0.6749477017350933,0.9500000000000032
Paulo Gazzaniga,Tottenham,26,Argentina,2018/2019,2000000,2000000,Goalkeeper,eng Premier League,3,3,270.0,3.0,0.35092102546802,2.6459543346654524,-1.4800903797285423,0.3342101590683336,0.6939232024280275,0.7000000000000012
Paulo Gazzaniga,Tottenham,27,Argentina,2019/2020,3500000,2800000,Goalkeeper,eng Premier League,18,17,1613.0,17.9,-0.8643168447357321,-0.1900414218825141,0.2850048108263397,-0.6483439908420148,-0.3085941047625303,0.3500000000000051
Paulo Gazzaniga,Elche,28,Argentina,2020/2021,4000000,3000000,Goalkeeper,es La Liga,8,8,720.0,8.0,-0.6332712802948054,-0.7811366337184655,-0.4048477899364346,0.0136754781651745,-0.5308762676344968,-0.5250000000000002
Pepe Reina,Napoli,34,Spain,2017/2018,2000000,1000000,Goalkeeper,it Serie A,37,37,3330.0,37.0,0.4754563533471385,-0.8960008203483134,-0.4579114786382137,1.810192497412681,-0.0376851938327763,1.2000000000000104
Pepe Reina,Milan,35,Spain,2018/2019,1000000,1000000,Goalkeeper,it Serie A,4,2,330.0,3.7,-0.1407266743206589,-0.382102481197207,0.25144879087259,0.1775593469662446,-0.0794214372361029,0.4750000000000005
Pepe Reina,Aston Villa,36,Spain,2019/2020,800000,650000,Goalkeeper,eng Premier League,12,12,1080.0,12.0,-0.1211602454018898,-0.1736318589526952,0.1487668465933207,-0.8205981544834715,-0.1769592235081063,-0.6499999999999952
Pepe Reina,Lazio,37,Spain,2020/2021,800000,800000,Goalkeeper,it Serie A,29,29,2610.0,29.0,0.5179949296475237,-0.1880255211527863,-0.0950891092441242,0.0949781491005603,0.0541642450624586,0.1500000000000073
Pierluigi Gollini,Atalanta,22,Italy,2017/2018,4000000,3500000,Goalkeeper,it Serie A,7,7,622.0,6.9,0.5709862539205088,0.0539625972180541,-0.9678565920934504,0.874230135032156,0.0508038447379069,0.4500000000000114
Pierluigi Gollini,Atalanta,23,Italy,2018/2019,3500000,6000000,Goalkeeper,it Serie A,20,20,1799.0,20.0,-0.217316775939995,-0.4442984667202982,-0.2961236935202014,0.3814376780412127,-0.2266489290109715,0.775000000000001
Pierluigi Gollini,Atalanta,24,Italy,2019/2020,8000000,13000000,Goalkeeper,it Serie A,33,33,2884.0,32.0,0.1214958209523418,-0.9230492016725924,-0.1443801010647531,0.1215537560513291,-0.3105552272058107,1.250000000000003
Pierluigi Gollini,Atalanta,25,Italy,2020/2021,17000000,17000000,Goalkeeper,it Serie A,25,25,2156.0,24.0,-0.2134980399373196,-1.6475476901798098,0.1226358240336635,1.0592082822963889,-0.4404760031943892,1.075000000000008
Péter Gulácsi,RB Leipzig,27,Hungary,2017/2018,3000000,8000000,Goalkeeper,de Bundesliga,33,33,2970.0,33.0,0.3350338242907175,-0.6181353724484976,0.3992688575690765,-0.538559117702057,-0.1135555775473341,0.1111111111111021
Péter Gulácsi,RB Leipzig,28,Hungary,2018/2019,10000000,12000000,Goalkeeper,de Bundesliga,33,33,2925.0,32.5,0.0462076421586481,-0.0685818133890678,0.5837734615902141,1.2559230583450385,0.3218801000027975,0.9444444444444368
Péter Gulácsi,RB Leipzig,29,Hungary,2019/2020,12000000,9500000,Goalkeeper,de Bundesliga,32,32,2880.0,32.0,1.0402522308821014,-0.3557468497760237,0.0382401489206776,0.4389814830799402,0.2109589199910775,1.2222222222222108
Péter Gulácsi,RB Leipzig,30,Hungary,2020/2021,11000000,13000000,Goalkeeper,de Bundesliga,33,33,2970.0,33.0,0.9388102581700424,-2.095178657307376,-0.0526426621287238,1.5823307058154312,-0.2744210251749371,0.7777777777777718
Ralf Fährmann,Schalke 04,28,Germany,2017/2018,9000000,13000000,Goalkeeper,de Bundesliga,34,34,3015.0,33.5,-0.3698785118024805,-0.3236725942855084,1.242339987719073,0.6361095444615469,0.2002463926484522,0.4444444444444367
Ralf Fährmann,Schalke 04,29,Germany,2018/2019,10000000,5000000,Goalkeeper,de Bundesliga,17,16,1470.0,16.3,0.4598551930610965,0.132299736758452,0.2868171490537652,-1.0843829187794187,0.0703155555772608,-0.5000000000000069
Ralf Fährmann,Norwich,30,Germany,2019/2020,4000000,1600000,Goalkeeper,eng Premier League,1,1,21.0,0.2,-8.063783560133793,0.4180248452920842,-2.370998148778307,-0.0373479052279499,-2.467988917159988,-1.2249999999999948
Ralf Fährmann,Schalke 04,31,Germany,2020/2021,1600000,1000000,Goalkeeper,de Bundesliga,22,22,1876.0,20.8,0.379353533964235,0.2567911867318115,1.3206995807724395,-2.2052935742587136,0.1840961579014956,-1.6944444444444504
Robin Zentner,Mainz,22,Germany,2017/2018,200000,600000,Goalkeeper,de Bundesliga,15,15,1350.0,15.0,-0.410006282788609,-0.941664465626289,0.5702523275321216,-1.029341847127179,-0.4439223288523998,-0.3888888888888973
Robin Zentner,Mainz,23,Germany,2018/2019,1000000,1000000,Goalkeeper,de Bundesliga,10,10,900.0,10.0,0.4305746751575567,0.5657899155744747,0.6939809125040407,-0.5211029397623868,0.4009999264021074,-0.3055555555555628
Robin Zentner,Mainz,24,Germany,2019/2020,3000000,3200000,Goalkeeper,de Bundesliga,22,22,1935.0,21.5,0.4663638235302188,-0.2327793534946172,0.5769880999398949,-1.3909353559364637,-0.0292750962460571,-0.5833333333333444
Robin Zentner,Mainz,25,Germany,2020/2021,4500000,5000000,Goalkeeper,de Bundesliga,31,31,2790.0,31.0,-0.0178393411457096,-0.114006527327307,0.3756656488572719,-0.792600554127759,-0.0693357907558307,-0.4722222222222283
Roman Bürki,Dortmund,26,Switzerland,2017/2018,9000000,7000000,Goalkeeper,de Bundesliga,33,33,2969.0,33.0,0.7025692153238567,0.0589347584066399,0.4131039574940365,0.0405242330276158,0.3056240936009396,0.4722222222222135
Roman Bürki,Dortmund,27,Switzerland,2018/2019,8500000,14000000,Goalkeeper,de Bundesliga,32,32,2880.0,32.0,0.1113861447342662,-0.2838030170572825,-0.1688598734508229,0.3118496433570092,-0.0669220416456366,1.0277777777777697
Roman Bürki,Dortmund,28,Switzerland,2019/2020,14000000,11000000,Goalkeeper,de Bundesliga,31,31,2770.0,30.8,0.0405380763154727,-1.5183176370389495,-1.0204207869778292,0.5467377540546076,-0.6943711875210303,1.1944444444444329
Roman Bürki,Dortmund,29,Switzerland,2020/2021,7000000,4000000,Goalkeeper,de Bundesliga,19,18,1665.0,18.5,0.2511744218444522,0.5805373329382719,-0.7216012015931297,-0.7258645210705006,-0.0232983065693492,0.8055555555555495
Rubén Blanco,Celta,22,Spain,2017/2018,1500000,3000000,Goalkeeper,es La Liga,22,22,1941.0,21.6,-0.2944189927841482,-0.0547115127935563,0.4079956536892268,-0.4622594214992754,-0.0600937774763663,-0.0249999999999984
Rubén Blanco,Celta,23,Spain,2018/2019,3000000,3000000,Goalkeeper,es La Liga,25,25,2250.0,25.0,-0.0946568455764179,-0.7369926671957273,-0.2908316283356248,-0.7808650300934638,-0.4714493065105347,-0.2249999999999982
Rubén Blanco,Celta,24,Spain,2019/2020,6000000,8000000,Goalkeeper,es La Liga,33,33,2960.0,32.9,-0.7424764732999208,-0.1684698628263911,-0.3094401329200865,-0.3549847126828577,-0.3751913104466673,-0.3000000000000005
Rubén Blanco,Celta,25,Spain,2020/2021,7000000,5000000,Goalkeeper,es La Liga,19,19,1637.0,18.2,0.158543461978663,-1.321659244621459,-0.8500286646659562,-0.4397009884162083,-0.7014071845517651,-0.0500000000000005
Rune Jarstein,Hertha,32,Norway,2017/2018,2500000,2500000,Goalkeeper,de Bundesliga,31,31,2790.0,31.0,-0.254763482999861,-0.0096687974192196,0.2108669906244289,-0.7589131376980331,-0.1281951728452898,-0.0833333333333419
Rune Jarstein,Hertha,33,Norway,2018/2019,2000000,2000000,Goalkeeper,de Bundesliga,31,31,2745.0,30.5,0.3040557296013443,0.0645507249588357,1.6368715532515483,-0.9348354085431496,0.3675992631673433,-0.2222222222222292
Rune Jarstein,Hertha,34,Norway,2019/2020,1500000,800000,Goalkeeper,de Bundesliga,29,29,2547.0,28.3,0.0723439437522817,0.1288230829499259,1.1473228000154263,-0.7113696895140296,0.2432993115472966,-0.3055555555555669
Rune Jarstein,Hertha,35,Norway,2020/2021,600000,500000,Goalkeeper,de Bundesliga,8,8,720.0,8.0,-0.0936661734316381,-0.498204664166875,-0.2106124430784281,-0.9768891269464236,-0.3969746556278863,-0.3055555555555619
Salvatore Sirigu,Torino,30,Italy,2017/2018,4000000,6000000,Goalkeeper,it Serie A,37,37,3330.0,37.0,0.0507641263807212,0.3832624050586581,1.3272512542938932,-0.1188370787299237,0.4608201251296954,0.2000000000000118
Salvatore Sirigu,Torino,31,Italy,2018/2019,6000000,7500000,Goalkeeper,it Serie A,36,36,3169.0,35.2,-0.0631599704259291,0.5953895517362475,1.1665548495273952,0.5128437594001022,0.5611616267930685,0.3750000000000001
Salvatore Sirigu,Torino,32,Italy,2019/2020,8000000,6500000,Goalkeeper,it Serie A,36,36,3240.0,36.0,0.0797944770056951,0.9600824651468896,0.696348324676137,-1.2920100983497522,0.3362630484694066,-0.5499999999999986
Salvatore Sirigu,Torino,33,Italy,2020/2021,6500000,2500000,Goalkeeper,it Serie A,32,32,2880.0,32.0,-0.6415661418943438,-1.199536219117895,-0.5715244370399684,-1.182283844852129,-0.9004528981526607,-0.4749999999999933
Samir Handanović,Inter,33,Slovenia,2017/2018,10000000,8500000,Goalkeeper,it Serie A,38,38,3420.0,38.0,-0.0118959835952501,0.6979287045001653,-1.0916712441067578,1.2808456210697263,0.1605100828100148,0.9000000000000113
Samir Handanović,Inter,34,Slovenia,2018/2019,6000000,6000000,Goalkeeper,it Serie A,38,38,3420.0,38.0,0.0996765307685928,0.5113479592628302,-0.9611326356829096,0.9832080057282778,0.111088960372653,0.6000000000000001
Samir Handanović,Inter,35,Slovenia,2019/2020,6000000,4800000,Goalkeeper,it Serie A,35,35,3150.0,35.0,0.2667697157483498,-0.1813989961028856,-0.0057634449811222,1.199317211045434,0.181659500712612,1.1250000000000029
Samir Handanović,Inter,36,Slovenia,2020/2021,4000000,2500000,Goalkeeper,it Serie A,37,37,3240.0,36.0,-0.2147373321568007,-0.3450326924089541,-0.8256294333312925,1.2092095138657806,-0.1994717066352901,1.350000000000007
Sergio Asenjo,Villarreal,28,Spain,2017/2018,7500000,8000000,Goalkeeper,es La Liga,23,23,2070.0,23.0,-0.9590353787503514,-0.3960049791966274,0.9543361286957,0.3490231032492681,-0.0874230897450922,0.1750000000000019
Sergio Asenjo,Villarreal,29,Spain,2018/2019,12000000,12000000,Goalkeeper,es La Liga,32,32,2880.0,32.0,-0.2280414886054146,0.8883475066677141,1.575001776646355,-0.5185711188952483,0.5698760315096478,-0.0749999999999979
Sergio Asenjo,Villarreal,30,Spain,2019/2020,12000000,9500000,Goalkeeper,es La Liga,34,34,3060.0,34.0,-0.2948813069655777,0.2375635661120407,0.4425378014175271,0.1624191007560866,0.1444242368656145,0.3499999999999998
Sergio Asenjo,Villarreal,31,Spain,2020/2021,9000000,9000000,Goalkeeper,es La Liga,36,36,3240.0,36.0,0.3266367522142646,-0.5899616234955647,1.1155931633667429,0.4070664290993908,0.2151308750367128,0.4000000000000002
Sergio Rico,Sevilla,23,Spain,2017/2018,20000000,12000000,Goalkeeper,es La Liga,24,23,2157.0,24.0,-1.2427683332039396,-1.153822973791906,0.5035295207921028,0.1352451342582793,-0.5683609737913845,-0.2249999999999982
Sergio Rico,Fulham,24,Spain,2018/2019,12000000,12000000,Goalkeeper,eng Premier League,29,29,2610.0,29.0,-0.0845970406685065,0.3740037290482135,0.3470052936029373,-1.7246133159169024,-0.0621886289870529,-1.174999999999998
Sergio Rico,Paris SG,25,Spain,2019/2020,10000000,8000000,Goalkeeper,fr Ligue 1,2,2,180.0,2.0,0.0860812745444966,-0.0768347379181596,-1.3781170028139758,-0.6326874375761625,-0.44480420597515,1.826928539061115
Sergio Rico,Paris SG,26,Spain,2020/2021,8000000,7000000,Goalkeeper,fr Ligue 1,10,8,810.0,9.0,0.1045885317242917,0.5841694823242086,-1.2367413230396649,1.153038217202183,0.0943768535649572,1.4500000000000024
Steve Mandanda,Marseille,32,France,2017/2018,8000000,2500000,Goalkeeper,fr Ligue 1,31,31,2680.0,29.8,-0.5494149522461745,-0.0540302867258647,0.6144078174426955,0.643436718109896,0.0938531236615619,0.825000000000003
Steve Mandanda,Marseille,33,France,2018/2019,2500000,2500000,Goalkeeper,fr Ligue 1,31,31,2735.0,30.4,-0.247931515135839,-0.7090672170085814,0.0124961572867694,-0.0629986979745099,-0.3164821701114474,0.2000000000000005
Steve Mandanda,Marseille,34,France,2019/2020,2500000,2400000,Goalkeeper,fr Ligue 1,27,27,2370.0,26.3,-0.2813761542878941,0.1149391929491152,-0.3265433489089899,0.6267845949009855,-0.0177334690318828,0.3414042051690664
Steve Mandanda,Marseille,35,France,2020/2021,2500000,2000000,Goalkeeper,fr Ligue 1,37,37,3330.0,37.0,0.1058505338473506,-0.7727714126868966,-0.4009825769757541,-0.0024821776226355,-0.34462533186591,0.1750000000000026
Thibaut Courtois,Chelsea,25,Belgium,2017/2018,40000000,60000000,Goalkeeper,eng Premier League,35,35,3150.0,35.0,0.1925132001240873,-0.5514179970594784,-0.619249754724706,0.7776214905028379,-0.1830372140455464,0.6000000000000035
Thibaut Courtois,Real Madrid,26,Belgium,2018/2019,65000000,55000000,Goalkeeper,es La Liga,27,27,2430.0,27.0,-0.2958709712935206,-0.2396511504166816,0.0385726710316194,0.0959161395807371,-0.1338150567742032,0.4250000000000024
Thibaut Courtois,Real Madrid,27,Belgium,2019/2020,55000000,48000000,Goalkeeper,es La Liga,34,34,3060.0,34.0,0.1026438437911674,0.0352952457159332,-0.5307739198333853,1.7680363282282587,0.1705262662242609,1.124999999999999
Thibaut Courtois,Real Madrid,28,Belgium,2020/2021,60000000,60000000,Goalkeeper,es La Liga,38,38,3420.0,38.0,0.1034135824340437,0.2017884254888243,0.6878976882714483,1.618728370561289,0.5112630221816549,0.9749999999999982
Thomas Strakosha,Lazio,22,Albania,2017/2018,4500000,20000000,Goalkeeper,it Serie A,38,38,3420.0,38.0,-0.2362666907895385,0.3436881617349234,0.0861381465192169,0.289206283918576,0.1261396631274292,1.0000000000000109
Thomas Strakosha,Lazio,23,Albania,2018/2019,20000000,20000000,Goalkeeper,it Serie A,35,35,3150.0,35.0,-0.2857927191709311,-0.1105203638829653,0.5613463837055501,0.3547247417628901,0.0834150000390504,0.2500000000000001
Thomas Strakosha,Lazio,24,Albania,2019/2020,25000000,20000000,Goalkeeper,it Serie A,38,38,3420.0,38.0,-0.3432618804812596,0.5301501533004108,-0.0917039433054882,0.6072841114365394,0.1679037144239377,0.9250000000000028
Thomas Strakosha,Lazio,25,Albania,2020/2021,25000000,14000000,Goalkeeper,it Serie A,9,9,810.0,9.0,0.0377995757330887,0.180880404485482,-0.3403521593606059,-0.5638523033305852,-0.0969078498365483,0.1500000000000073
Vicente Guaita,Getafe,30,Spain,2017/2018,1800000,5000000,Goalkeeper,es La Liga,33,33,2970.0,33.0,-0.9664595704575628,0.00716374178354,0.93081310336568,0.7444474601514867,0.1052628118739913,0.225000000000001
Vicente Guaita,Crystal Palace,31,Spain,2018/2019,5000000,5000000,Goalkeeper,eng Premier League,20,20,1754.0,19.5,-0.5363462226748039,0.3005337398988199,0.3744004001321315,0.151757444869942,0.0874639700594101,-0.0499999999999985
Vicente Guaita,Crystal Palace,32,Spain,2019/2020,5000000,4000000,Goalkeeper,eng Premier League,35,35,3150.0,35.0,-0.17613066251336,0.4837592748672859,0.0869160469955033,-0.0998687164710376,0.1320317848534302,-0.4749999999999953
Vicente Guaita,Crystal Palace,33,Spain,2020/2021,4000000,2000000,Goalkeeper,eng Premier League,37,37,3330.0,37.0,-0.8225138437715924,-0.5254875708019242,0.1503356441351939,-1.07700670962707,-0.5135162061338335,-0.6250000000000012
Walter Benítez,Nice,24,Argentina,2017/2018,1500000,3500000,Goalkeeper,fr Ligue 1,28,28,2520.0,28.0,-1.0819329813727203,-0.0396334941677357,-0.0181847301194581,0.3222079445598612,-0.240569959147773,0.0250000000000029
Walter Benítez,Nice,25,Argentina,2018/2019,7000000,10000000,Goalkeeper,fr Ligue 1,35,35,3150.0,35.0,0.3944274178757182,1.7113960692227397,0.5094769927278228,1.1162010962348825,0.9923948913140764,-0.1249999999999983
Walter Benítez,Nice,26,Argentina,2019/2020,10000000,8000000,Goalkeeper,fr Ligue 1,26,26,2340.0,26.0,-0.0910379890729484,2.003174533987913,-0.4754604000999841,-0.5408437416858388,0.4783599283496606,0.0780880361364353
Walter Benítez,Nice,27,Argentina,2020/2021,10000000,10000000,Goalkeeper,fr Ligue 1,38,38,3420.0,38.0,-0.0918325148825937,0.3504258937917776,-0.4191953694462567,-0.3839832396163768,-0.0627053941975469,-0.0749999999999975
Willy Caballero,Chelsea,35,Argentina,2017/2018,1500000,1000000,Goalkeeper,eng Premier League,3,3,270.0,3.0,0.4996329845158489,-0.3394687585602761,-0.4565915903169657,-0.091397132593227,-0.1217632868353598,0.6000000000000035
Willy Caballero,Chelsea,36,Argentina,2018/2019,1000000,1000000,Goalkeeper,eng Premier League,2,2,180.0,2.0,-0.0118108851256767,0.9483705168981924,-0.8592727196414737,1.7208061272191428,0.3722796988054512,0.6000000000000014
Willy Caballero,Chelsea,37,Argentina,2019/2020,750000,600000,Goalkeeper,eng Premier League,5,5,450.0,5.0,0.1128501394924329,-0.7050738816214733,-1.896798190505544,-0.1434673318304758,-0.7142829710953648,0.3750000000000054
Willy Caballero,Chelsea,38,Argentina,2020/2021,500000,250000,Goalkeeper,eng Premier League,1,1,90.0,1.0,-0.2185526697406387,-8.208993256947544,-5.961736179366972,-2.4821523904774168,-4.790542710780155,0.5499999999999972
Wojciech Szczęsny,Juventus,27,Poland,2017/2018,17000000,20000000,Goalkeeper,it Serie A,17,17,1530.0,17.0,-0.0256872492267559,-0.1000708636272772,-1.4020829278382434,1.9284024386557856,-0.102706980737429,1.5500000000000114
Wojciech Szczęsny,Juventus,28,Poland,2018/2019,30000000,35000000,Goalkeeper,it Serie A,28,28,2520.0,28.0,0.438233261192274,0.0478585304883133,-0.3079547113293227,1.573520188237959,0.2853481513723414,0.9999999999999998
Wojciech Szczęsny,Juventus,29,Poland,2019/2020,40000000,32000000,Goalkeeper,it Serie A,29,29,2591.0,28.8,-0.049137541030333,0.5953458018370387,0.4534855137009951,0.9007500407614656,0.4445705299248488,0.8250000000000025
Wojciech Szczęsny,Juventus,30,Poland,2020/2021,35000000,25000000,Goalkeeper,it Serie A,30,30,2677.0,29.7,0.5665363920811011,-0.4515339669078234,-0.4101690856208175,0.2384334399311821,-0.0831800458129899,0.9750000000000068
Yann Sommer,M'gladbach,28,Switzerland,2017/2018,9000000,8000000,Goalkeeper,de Bundesliga,30,30,2625.0,29.2,0.9097861269541848,0.803482161920882,0.628881752068599,-0.8209197511685281,0.5427477637527255,-0.1388888888888974
Yann Sommer,M'gladbach,29,Switzerland,2018/2019,10000000,12000000,Goalkeeper,de Bundesliga,34,34,3060.0,34.0,1.496514087376873,1.4515393827276242,-0.1165712907234418,-0.3074714172733147,0.806903770527029,0.3611111111111041
Yann Sommer,M'gladbach,30,Switzerland,2019/2020,12000000,9500000,Goalkeeper,de Bundesliga,34,34,3060.0,34.0,1.668017133877222,0.9808317266161476,-0.6862607205863958,-0.455575011365513,0.5203939559335313,0.7222222222222102
Yann Sommer,M'gladbach,31,Switzerland,2020/2021,7000000,6000000,Goalkeeper,de Bundesliga,31,31,2712.0,30.1,0.5662064224287663,-0.4215196650999832,-0.7237397479012714,-0.9204996431016536,-0.3249901606183684,0.2222222222222162
Yassine Bounou,Girona,26,Morocco,2017/2018,1000000,3000000,Goalkeeper,es La Liga,30,30,2655.0,29.5,-0.900932494482538,-0.0586308259016131,0.1757738277463141,-0.2740626144016013,-0.2429198479098608,-0.2249999999999981
Yassine Bounou,Girona,27,Morocco,2018/2019,4000000,5000000,Goalkeeper,es La Liga,32,32,2861.0,31.8,0.039681648219904,1.502331608086327,0.4089243443634291,-0.7004054061473788,0.5329067500539408,-0.3999999999999977
Yassine Bounou,Sevilla,28,Morocco,2019/2020,5000000,4000000,Goalkeeper,es La Liga,6,5,495.0,5.5,0.0485875390911823,0.7169122199765359,0.2397302749166623,1.5355354340714906,0.5533290456044723,0.5000000000000001
Yassine Bounou,Sevilla,29,Morocco,2020/2021,3000000,18000000,Goalkeeper,es La Liga,33,33,2970.0,33.0,0.2764093728350059,-0.3036601419192483,1.158123813871045,1.260986755684782,0.4415002603574931,0.5
Yohann Pelé,Marseille,34,France,2017/2018,500000,500000,Goalkeeper,fr Ligue 1,10,7,738.0,8.2,-0.0823723800052279,-0.9822215492946876,-0.6419475086146411,0.5579340210338389,-0.441167411253032,0.825000000000003
Yohann Pelé,Marseille,35,France,2018/2019,500000,500000,Goalkeeper,fr Ligue 1,9,7,682.0,7.6,-0.4552344985285801,-1.244594275534775,1.245721536857206,0.5818661388434783,-0.150706316028493,0.2000000000000005
Yohann Pelé,Marseille,36,France,2019/2020,250000,250000,Goalkeeper,fr Ligue 1,2,1,150.0,1.7,0.5342653701491855,0.4823754918822928,-2.516998474519503,-0.6343577849953899,-0.4220055216830853,0.3414042051690664
Yohann Pelé,Marseille,37,France,2020/2021,250000,250000,Goalkeeper,fr Ligue 1,1,1,90.0,1.0,0.2436323541711466,0.8247494374244504,-2.0146270340271752,-1.9862188166968224,-0.4520191893699729,0.1750000000000026
Łukasz Fabiański,Swansea,32,Poland,2017/2018,9000000,5000000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,-0.1908811816243798,0.4731953712422841,1.840470614989903,-0.8809054394293871,0.4458799223617722,-0.6999999999999948
Łukasz Fabiański,West Ham,33,Poland,2018/2019,5000000,5000000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,-0.1084534773174321,1.4937914057006545,0.9579823362442732,-0.8457917914857721,0.6083404380040736,-0.0749999999999992
Łukasz Fabiański,West Ham,34,Poland,2019/2020,4000000,3200000,Goalkeeper,eng Premier League,25,25,2117.0,23.5,-0.4519146024456407,-0.2165891509911082,0.6565978226043173,-0.4337951730301608,-0.0897046737617428,-0.3249999999999945
Łukasz Fabiański,West Ham,35,Poland,2020/2021,2500000,1500000,Goalkeeper,eng Premier League,35,35,3150.0,35.0,-0.4417263203034914,0.131185313688613,0.4988862519584653,0.0681870829863921,0.0704329051527168,0.374999999999997
Łukasz Skorupski,Roma,26,Poland,2017/2018,7000000,7000000,Goalkeeper,it Serie A,1,1,90.0,1.0,0.5645886230610981,1.234858123440746,-2.131299240966536,2.002083674082659,0.3408352398403003,0.8250000000000107
Łukasz Skorupski,Bologna,27,Poland,2018/2019,7000000,7000000,Goalkeeper,it Serie A,38,38,3420.0,38.0,0.094149479918319,0.4527604400829434,0.3823608606372662,-0.8164164802549998,0.1551312671296765,-0.1999999999999998
Łukasz Skorupski,Bologna,28,Poland,2019/2020,7000000,5500000,Goalkeeper,it Serie A,37,37,3330.0,37.0,0.0811427216261828,0.2357736093575237,0.6481715106945979,-1.3868907451673502,0.0568157095802259,-0.3249999999999976
Łukasz Skorupski,Bologna,29,Poland,2020/2021,5500000,3800000,Goalkeeper,it Serie A,28,28,2520.0,28.0,0.03051479589828,0.4508333653364172,0.8814639301501463,-0.874405900388275,0.2546254743216113,-0.3499999999999922
